Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Jute,,Emissions,CO2e (t) GWP-AR2,Sikkim,Agriculture,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Jute,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Agriculture,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Jute,,Emissions,CO2e (t) GWP-AR2,Telangana,Agriculture,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Jute,,Emissions,CO2e (t) GWP-AR2,Tripura,Agriculture,Jute,24.52,12.78,8.25,8.57,8.41,8.3,11.91,11.96,17.65,20.18,19.44
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Jute,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Agriculture,Jute,0.0,0.0,0.0,6.55,2.18,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Jute,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Agriculture,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Jute,,Emissions,CO2e (t) GWP-AR2,West Bengal,Agriculture,Jute,17378.32,18144.61,18054.93,18268.47,19871.92,18426.03,18467.53,18155.47,18865.39,18456.83,17117.17
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Agriculture,Rapeseed and Mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Agriculture,Rapeseed and Mustard,12.54,19.7,21.49,21.49,16.12,23.14,31.61,19.11,19.7,40.09,23.14
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Agriculture,Rapeseed and Mustard,297.01,283.9,309.35,292.38,346.38,373.0,412.65,385.36,438.24,488.1,531.82
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Assam,Agriculture,Rapeseed and Mustard,1621.6,1716.49,1870.78,1816.78,1935.58,2102.22,2093.65,2491.03,2612.61,2821.75,2655.81
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Bihar,Agriculture,Rapeseed and Mustard,1137.51,1327.68,1289.1,1349.28,1379.36,1380.52,1420.47,1495.43,1607.2,1484.31,1427.9
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Agriculture,Rapeseed and Mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Agriculture,Rapeseed and Mustard,301.25,344.84,334.81,353.33,379.94,340.6,332.5,382.26,402.7,406.56,359.88
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Agriculture,Rapeseed and Mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Agriculture,Rapeseed and Mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Delhi,Agriculture,Rapeseed and Mustard,52.84,11.19,31.24,10.41,56.7,33.94,62.18,118.57,79.99,66.19,72.11
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Goa,Agriculture,Rapeseed and Mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Gujarat,Agriculture,Rapeseed and Mustard,6838.57,7591.13,8320.15,7957.57,5890.07,5353.9,5130.18,5438.76,7016.39,4918.03,4555.45
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Haryana,Agriculture,Rapeseed and Mustard,12351.01,12335.58,10013.5,11587.27,12918.03,14175.5,12277.72,14013.5,13893.92,11564.13,12038.57
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Agriculture,Rapeseed and Mustard,63.26,62.87,59.02,65.96,46.29,67.5,90.11,77.99,67.54,71.55,83.36
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Agriculture,Rapeseed and Mustard,481.77,433.17,728.25,623.34,693.08,770.14,781.56,761.54,841.74,665.5,594.56
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Agriculture,Rapeseed and Mustard,0.0,386.5,561.62,530.76,773.38,1052.65,1632.67,2137.04,2139.21,1983.34,2090.69
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Karnataka,Agriculture,Rapeseed and Mustard,30.86,19.29,15.43,15.43,27.0,30.86,19.29,15.43,15.43,15.43,15.43
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Kerala,Agriculture,Rapeseed and Mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Agriculture,Rapeseed and Mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Agriculture,Rapeseed and Mustard,12405.4,11292.96,8886.4,10094.5,12497.97,13169.53,13361.23,13990.65,13315.51,11556.01,10866.73
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Agriculture,Rapeseed and Mustard,57.86,73.29,65.57,73.29,42.43,42.43,57.86,38.57,54.0,38.57,30.86
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Manipur,Agriculture,Rapeseed and Mustard,0.0,0.0,5.79,1.93,2.31,242.04,323.43,430.59,209.79,131.86,143.67
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Agriculture,Rapeseed and Mustard,73.67,74.06,74.06,74.06,74.89,75.49,75.14,74.64,96.98,110.78,120.7
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Mizoram,Agriculture,Rapeseed and Mustard,18.13,5.88,2.93,0.75,3.47,4.63,5.09,3.63,8.62,11.1,12.09
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Nagaland,Agriculture,Rapeseed and Mustard,324.4,321.31,333.27,324.01,622.56,494.5,419.86,422.41,507.08,567.41,618.23
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Odisha,Agriculture,Rapeseed and Mustard,49.76,42.82,47.06,42.43,41.27,48.6,38.07,55.08,57.43,42.55,26.89
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Puducherry,Agriculture,Rapeseed and Mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Punjab,Agriculture,Rapeseed and Mustard,864.03,740.6,559.31,659.59,628.74,624.88,586.31,617.16,641.85,609.06,667.7
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Agriculture,Rapeseed and Mustard,66427.76,61075.01,42014.27,53149.46,48795.36,61936.92,51296.13,55621.99,58653.79,48155.33,48995.28
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Sikkim,Agriculture,Rapeseed and Mustard,61.72,60.17,64.8,61.72,76.37,69.05,66.42,57.24,81.08,95.55,104.11
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Agriculture,Rapeseed and Mustard,0.0,0.0,0.0,0.0,0.0,0.81,1.2,1.93,2.16,1.35,1.2
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Telangana,Agriculture,Rapeseed and Mustard,14.46,22.73,24.8,24.8,18.6,26.7,36.47,22.05,22.73,52.49,27.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Tripura,Agriculture,Rapeseed and Mustard,35.49,25.07,18.13,20.44,18.67,21.78,25.23,26.16,32.97,37.34,40.69
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Agriculture,Rapeseed and Mustard,13596.14,13613.11,14911.09,13958.34,11262.49,10927.67,11166.83,12474.44,11750.89,9578.96,9211.88
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Agriculture,Rapeseed and Mustard,181.29,150.43,138.86,138.86,173.58,178.21,194.41,245.36,183.8,173.92,229.93
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Rapeseed and Mustard,,Emissions,CO2e (t) GWP-AR2,West Bengal,Agriculture,Rapeseed and Mustard,6079.07,5395.56,5491.61,5313.4,6432.4,6564.32,6026.34,6963.93,7363.86,7394.54,7624.49
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Agriculture,Groundnuts ,11629.05,7286.52,17339.7,14727.7,9266.96,10910.53,8089.16,8490.47,9775.5,6725.9,8273.05
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Agriculture,Groundnuts ,0.0,0.0,0.0,4.28,1.43,3.12,4.89,5.96,3.44,2.17,1.93
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Assam,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Bihar,Agriculture,Groundnuts ,4.28,5.71,6.56,9.42,8.56,5.42,8.25,9.05,10.02,7.65,8.04
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Agriculture,Groundnuts ,362.71,365.0,393.82,426.07,443.19,474.58,442.05,405.8,418.93,417.22,391.25
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Delhi,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Goa,Agriculture,Groundnuts ,83.04,61.93,73.06,90.18,92.36,94.05,92.18,86.77,87.6,76.37,67.86
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Gujarat,Agriculture,Groundnuts ,34398.08,21956.83,32338.81,32196.12,22636.02,33832.18,32867.04,14243.12,44263.83,39871.5,28803.92
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Haryana,Agriculture,Groundnuts ,22.26,24.26,17.12,16.55,21.4,22.83,30.54,35.67,62.21,53.65,51.37
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Agriculture,Groundnuts ,0.0,0.0,0.0,0.86,0.29,4.2,1.4,0.17,0.31,0.09,0.38
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.26,0.86
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Agriculture,Groundnuts ,0.0,0.0,128.42,200.33,144.39,230.1,241.11,293.9,308.61,289.26,244.72
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Karnataka,Agriculture,Groundnuts ,7862.11,5159.6,7356.99,6381.01,5813.11,7813.59,6269.71,4765.78,5964.36,5910.14,5584.81
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Kerala,Agriculture,Groundnuts ,25.4,32.53,27.4,17.41,12.2,19.1,24.6,14.71,10.22,8.39,6.91
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Agriculture,Groundnuts ,2699.37,2324.67,2151.16,2481.63,2515.02,3203.92,3810.91,3651.96,3665.08,4092.86,4052.34
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Agriculture,Groundnuts ,4942.71,4585.99,5179.57,4386.23,4086.58,4962.69,4317.74,3441.63,4177.9,4366.25,3110.6
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Manipur,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,8.65,14.01,8.85,4.62,3.35,2.98
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Mizoram,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Nagaland,Agriculture,Groundnuts ,19.98,8.56,12.27,9.13,6.71,7.56,8.5,9.19,13.33,12.66,11.25
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Odisha,Agriculture,Groundnuts ,1212.56,1054.18,1127.81,1118.67,1039.05,987.66,919.34,924.02,975.87,777.99,651.34
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Puducherry,Agriculture,Groundnuts ,35.67,35.39,25.97,19.41,12.45,9.61,6.24,8.04,18.3,18.5,16.44
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Punjab,Agriculture,Groundnuts ,35.96,41.09,33.96,29.11,33.67,42.24,36.81,34.25,29.11,29.11,23.69
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Agriculture,Groundnuts ,5478.65,4788.89,5216.39,5958.08,4566.87,6842.75,8838.69,7582.78,9474.6,11228.2,11926.36
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Sikkim,Agriculture,Groundnuts ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Biomass Burning in Cropland,Direct,Vegetal,Groundnuts ,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Agriculture,Groundnuts ,12270.88,11750.93,11841.11,11333.42,10398.84,10207.53,11636.63,9732.12,10076.28,10544.99,10193.26
